changed,reason,original,corrected,best_candidate,confidence,edit_distance,sequence_similarity,edit_similarity,phonetic_light_similarity,frequency,context_score,repeat_bonus,margin,candidate_count,row_index,sample_id,whisper_raw,character_corrected
False,rejected_low_confidence,load,load,lead,0.716221003842122,1.0,0.75,0.75,0.875,17.0,1.0,0.0,0.05308671710653279,2.0,757,torgo_005329,load,load
False,rejected_low_confidence,darned,darned,darn,0.6742611591350287,2.0,0.8,0.6666666666666667,0.8095238095238094,10.0,1.0,0.0,0.03355063230447486,3.0,761,torgo_005333,darned,darned
False,no_candidate,juliettexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,juliettexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,764,torgo_005336,juliettexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,juliettexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,oscarre,oscarre,oscar,0.7220672663132418,2.0,0.8333333333333334,0.7142857142857143,0.95,12.0,1.0,0.0,0.7220672663132418,1.0,771,torgo_005343,oscarre,oscarre
False,rejected_low_confidence,struggled,struggled,shrugged,0.7140568471071873,2.0,0.8235294117647058,0.7777777777777778,0.7954545454545454,10.0,0.5,0.0,0.7140568471071873,1.0,783,torgo_005355,the hotel owners struggled,the hotel owners struggled
False,rejected_low_confidence,treads,treads,tread,0.7940586083045839,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,12.0,1.0,0.0,0.1093142125905967,7.0,788,torgo_005360,treads,treads
False,rejected_low_confidence,tinn,tinn,tin,0.7486897305636001,1.0,0.8571428571428571,0.75,1.0,10.0,1.0,0.0,0.7486897305636001,1.0,789,torgo_005361,tinn,tinn
False,rejected_low_confidence,hospital,hospital,hospitals,0.7951025345802981,1.0,0.9411764705882353,0.8888888888888888,0.9318181818181818,14.0,0.0,0.0,0.7951025345802981,1.0,801,torgo_005373,the man is in the hospital and the old woman brought him some flowers,the man is in the hospital and the old woman brought him some flowers
False,no_candidate,woman,woman,,0.0,,,,,,,,,,801,torgo_005373,the man is in the hospital and the old woman brought him some flowers,the man is in the hospital and the old woman brought him some flowers
False,rejected_low_confidence,nodd,nodd,nod,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.06973042626126191,2.0,814,torgo_005386,nodd,nodd
False,rejected_low_confidence,nedd,nedd,ned,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.08686476241541374,2.0,829,torgo_005401,nedd,nedd
False,rejected_low_confidence,knotch,knotch,notch,0.7581090705280107,1.0,0.9090909090909091,0.8333333333333334,0.9166666666666666,14.0,0.0,0.0,0.07073314897756822,3.0,835,torgo_005407,knotch,knotch
False,rejected_low_confidence,licker,licker,slicker,0.8117009659469415,1.0,0.9230769230769231,0.8571428571428572,0.9166666666666666,12.0,1.0,0.0,0.0072221240980726575,11.0,844,torgo_005416,licker,licker
False,rejected_low_confidence,sinn,sinn,sin,0.7591657158176696,1.0,0.8571428571428571,0.75,1.0,26.0,1.0,0.0,0.044813927727394454,4.0,850,torgo_005422,sinn,sinn
False,no_candidate,geist,geist,,0.0,,,,,,,,,,854,torgo_005426,geist,geist
False,no_candidate,picture,picture,,0.0,,,,,,,,,,856,torgo_005428,picture,picture
False,no_candidate,zipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipz,zipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipz,,0.0,,,,,,,,,,872,torgo_005444,zipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipz,zipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipz
False,rejected_low_confidence,sells,sells,sell,0.7787669188659968,1.0,0.8888888888888888,0.8,0.8500000000000001,31.0,1.0,0.0,0.02228585130566685,2.0,885,torgo_005457,sells,sells
False,rejected_low_confidence,shredd,shredd,shred,0.8004827715840741,1.0,0.9090909090909091,0.8333333333333334,1.0,8.0,1.0,0.0,0.12316143889271436,4.0,901,torgo_005473,shredd,shredd
False,no_candidate,adequate,adequate,,0.0,,,,,,,,,,903,torgo_005475,adequate mandates compliance with existing regulations,adequate mandates compliance with existing regulations
False,rejected_low_confidence,quartet,quartet,quart,0.7177771438784464,2.0,0.8333333333333334,0.7142857142857143,0.95,8.0,1.0,0.0,0.7177771438784464,1.0,913,torgo_005485,quartet,quartet
False,rejected_low_confidence,sorry,sorry,worry,0.6969244091703847,1.0,0.8,0.8,0.75,12.0,0.0,0.0,0.6969244091703847,1.0,924,torgo_005496,is that a cat sorry,is that a cat sorry
False,rejected_low_confidence,sinn,sinn,sin,0.7591657158176696,1.0,0.8571428571428571,0.75,1.0,26.0,1.0,0.0,0.044813927727394454,4.0,947,torgo_005519,sinn,sinn
False,rejected_low_confidence,towards,towards,toward,0.8074108435121461,1.0,0.9230769230769231,0.8571428571428572,0.9166666666666666,8.0,1.0,0.0,0.8074108435121461,1.0,948,torgo_005520,he played basketball there while working towards a law degree,he played basketball there while working towards a law degree
False,rejected_low_confidence,quark,quark,quart,0.7326342867355893,1.0,0.8,0.8,0.75,8.0,1.0,0.0,0.7326342867355893,1.0,951,torgo_005523,quark,quark
False,rejected_low_confidence,sinn,sinn,sin,0.7591657158176696,1.0,0.8571428571428571,0.75,1.0,26.0,1.0,0.0,0.044813927727394454,4.0,953,torgo_005525,sinn,sinn
False,rejected_low_confidence,wham,wham,ham,0.6936897305636001,1.0,0.8571428571428571,0.75,0.8500000000000001,10.0,0.0,0.0,0.030635574882944328,2.0,955,torgo_005527,the fish wham across the pond,the fish wham across the pond
False,rejected_low_confidence,ridd,ridd,rid,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.02533011769293314,2.0,959,torgo_005531,ridd,ridd
False,rejected_low_confidence,shart,shart,start,0.7508035512901292,1.0,0.8,0.8,0.8125,24.0,1.0,0.0,0.002662678502940552,3.0,1015,torgo_005587,shart,shart
False,rejected_low_confidence,dake,dake,take,0.7002415525381792,1.0,0.75,0.75,0.625,38.0,1.0,0.0,0.0,6.0,1016,torgo_005588,dake,dake
False,rejected_low_confidence,jell,jell,well,0.6824183886866173,1.0,0.75,0.75,0.625,46.0,0.5,0.0,0.0037775158994287628,6.0,1023,torgo_005595,jell or suit,jell or suit
False,no_candidate,skunk,skunk,,0.0,,,,,,,,,,1028,torgo_005600,there is a skunk in the room with the red floor and a painter painting the walls white,there is a skunk in the room with the red floor and a painter painting the walls white
False,rejected_low_confidence,painter,painter,painters,0.7758689517389786,1.0,0.9333333333333333,0.875,0.9166666666666666,6.0,0.0,0.0,0.08796509126465124,4.0,1028,torgo_005600,there is a skunk in the room with the red floor and a painter painting the walls white,there is a skunk in the room with the red floor and a painter painting the walls white
False,rejected_low_confidence,painting,painting,paintings,0.7763257589352336,1.0,0.9411764705882353,0.8888888888888888,0.9318181818181818,2.0,0.0,0.0,0.09106517325570784,2.0,1028,torgo_005600,there is a skunk in the room with the red floor and a painter painting the walls white,there is a skunk in the room with the red floor and a painter painting the walls white
False,rejected_low_confidence,teas,teas,tea,0.7184165707865977,1.0,0.8571428571428571,0.75,0.75,6.0,1.0,0.0,0.018175018248418495,4.0,1046,torgo_005618,teas,teas
False,no_candidate,paycotes,paycotes,,0.0,,,,,,,,,,1048,torgo_005620,grandmother outgrew her upbringing and paycotes,grandmother outgrew her upbringing and paycotes
False,rejected_low_confidence,tember,tember,ember,0.7868364842065112,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,6.0,1.0,0.0,0.018181818181818188,6.0,1051,torgo_005623,tember,tember
False,no_candidate,atech,atech,,0.0,,,,,,,,,,1052,torgo_005624,atech,atech
False,rejected_low_confidence,amber,amber,ember,0.7422022850723121,1.0,0.8,0.8,0.875,6.0,1.0,0.0,0.7422022850723121,1.0,1063,torgo_005635,amber,amber
False,no_candidate,sixth,sixth,,0.0,,,,,,,,,,1078,torgo_005650,sixth,sixth
False,rejected_low_confidence,rowl,rowl,row,0.7365032878931305,1.0,0.8571428571428571,0.75,0.8500000000000001,13.0,1.0,0.0,0.017971858811050123,4.0,1079,torgo_005651,rowl,rowl
False,no_candidate,shearerererererererererererererererererererererererererererererererererererererererererererererererererererererererererererererer,shearerererererererererererererererererererererererererererererererererererererererererererererererererererererererererererererer,,0.0,,,,,,,,,,1086,torgo_005658,shearerererererererererererererererererererererererererererererererererererererererererererererererererererererererererererererer,shearerererererererererererererererererererererererererererererererererererererererererererererererererererererererererererererer
False,no_candidate,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,1107,torgo_005679,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,imidxtrous,imidxtrous,ambidextrous,0.7199633573333843,3.0,0.8181818181818182,0.75,0.8589743589743589,6.0,1.0,0.0,0.7199633573333843,1.0,1108,torgo_005680,imidxtrous pickpockets accomplish more,imidxtrous pickpockets accomplish more
False,rejected_low_confidence,cadestrophic,cadestrophic,catastrophic,0.7637439517389787,2.0,0.8333333333333334,0.8333333333333334,0.84375,6.0,1.0,0.0,0.7637439517389787,1.0,1122,torgo_005694,cadestrophic economic cutbacks neglect the poor,cadestrophic economic cutbacks neglect the poor
False,rejected_low_confidence,spitz,spitz,spit,0.7840981083364241,1.0,0.8888888888888888,0.8,0.8928571428571428,34.0,1.0,0.0,0.7840981083364241,1.0,1140,torgo_005712,spitz,spitz
False,no_candidate,sixth,sixth,,0.0,,,,,,,,,,1146,torgo_005718,sixth,sixth
False,no_candidate,anymore,anymore,,0.0,,,,,,,,,,1151,torgo_005723,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends
False,no_candidate,anymore,anymore,,0.0,,,,,,,,,,1151,torgo_005723,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends
False,no_candidate,anymore,anymore,,0.0,,,,,,,,,,1151,torgo_005723,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends
False,no_candidate,anymore,anymore,,0.0,,,,,,,,,,1151,torgo_005723,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends
False,no_candidate,anymore,anymore,,0.0,,,,,,,,,,1151,torgo_005723,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends,we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends anymore we just don't act like we're friends
False,no_candidate,child,child,,0.0,,,,,,,,,,1154,torgo_005726,the child is sick and the mother is feeding her in bed,the child is sick and the mother is feeding her in bed
False,rejected_low_confidence,sick,sick,stick,0.7363400514611695,1.0,0.8888888888888888,0.8,0.8928571428571428,17.0,0.0,0.0,0.07198826337089448,4.0,1154,torgo_005726,the child is sick and the mother is feeding her in bed,the child is sick and the mother is feeding her in bed
False,rejected_low_confidence,feeding,feeding,feeling,0.7492567181278363,1.0,0.8571428571428571,0.8571428571428572,0.8125,17.0,0.0,0.0,0.11880100282081851,3.0,1154,torgo_005726,the child is sick and the mother is feeding her in bed,the child is sick and the mother is feeding her in bed
False,no_candidate,fuss,fuss,,0.0,,,,,,,,,,1164,torgo_005736,fuss,fuss
False,rejected_low_confidence,struggled,struggled,shrugged,0.7140568471071873,2.0,0.8235294117647058,0.7777777777777778,0.7954545454545454,10.0,0.5,0.0,0.7140568471071873,1.0,1166,torgo_005738,the hotel owners struggled,the hotel owners struggled
False,rejected_low_confidence,treads,treads,tread,0.7940586083045839,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,12.0,1.0,0.0,0.1093142125905967,7.0,1171,torgo_005743,treads,treads
False,rejected_low_confidence,tinn,tinn,tin,0.7486897305636001,1.0,0.8571428571428571,0.75,1.0,10.0,1.0,0.0,0.7486897305636001,1.0,1172,torgo_005744,tinn,tinn
False,rejected_low_confidence,hospital,hospital,hospitals,0.7951025345802981,1.0,0.9411764705882353,0.8888888888888888,0.9318181818181818,14.0,0.0,0.0,0.7951025345802981,1.0,1184,torgo_005756,the man is in the hospital and the old woman brought him some flowers,the man is in the hospital and the old woman brought him some flowers
False,no_candidate,woman,woman,,0.0,,,,,,,,,,1184,torgo_005756,the man is in the hospital and the old woman brought him some flowers,the man is in the hospital and the old woman brought him some flowers
False,rejected_low_confidence,nodd,nodd,nod,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.06973042626126191,2.0,1197,torgo_005769,nodd,nodd
False,rejected_low_confidence,nedd,nedd,ned,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.08686476241541374,2.0,1212,torgo_005784,nedd,nedd
False,rejected_low_confidence,sinn,sinn,sin,0.7591657158176696,1.0,0.8571428571428571,0.75,1.0,26.0,1.0,0.0,0.044813927727394454,4.0,1233,torgo_005805,sinn,sinn
False,rejected_low_confidence,sinn,sinn,sin,0.7591657158176696,1.0,0.8571428571428571,0.75,1.0,26.0,1.0,0.0,0.044813927727394454,4.0,1257,torgo_005829,sinn,sinn
False,no_candidate,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,1264,torgo_005836,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,shredd,shredd,shred,0.8004827715840741,1.0,0.9090909090909091,0.8333333333333334,1.0,8.0,1.0,0.0,0.12316143889271436,4.0,1285,torgo_005857,shredd,shredd
False,rejected_low_confidence,atiquette,atiquette,etiquette,0.818412064513367,1.0,0.8888888888888888,0.8888888888888888,0.95,8.0,1.0,0.0,0.818412064513367,1.0,1287,torgo_005859,atiquette mandates compliance with existence regulation or,atiquette mandates compliance with existence regulation or
