audio_path,file_name,file_stem,extension,speaker,condition,gender,session,valid_audio,audio_error,sample_rate,channels,frames,duration,silent_audio,too_short_or_long,clipping_ratio,audio_hash,transcript_path,has_transcript,transcript,transcript_length,word_count,duplicate_audio,usable
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0228.wav,0228.wav,0228,.wav,FC01,control,female,Session1,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,c3f6a857aab786fff633990d93a3604e5a13be25fefe5c5322f2ffde97582af3,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0229.wav,0229.wav,0229,.wav,FC01,control,female,Session1,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,77b1d20aff482ac0e11c43a0f822e716e1efa4401611fece16c3b274547fec70,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0230.wav,0230.wav,0230,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,ebbdd2c82c8098ac3dab821af56b16b1355936d13bfd8e48ecd58928be16332c,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0231.wav,0231.wav,0231,.wav,FC01,control,female,Session1,True,,16000.0,1.0,60000.0,3.75,False,False,0.0,48474af764ef960310d624b82360c2e7c944e3a4aa942130337317cc6e89cc03,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0232.wav,0232.wav,0232,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,1db6d10ce9d2ebbe9f140c944b21ee9d9e6048d01323366562b43ca535a9e573,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0233.wav,0233.wav,0233,.wav,FC01,control,female,Session1,True,,16000.0,1.0,100800.0,6.3,False,False,0.0,58094fdd4ce2d0197cee3ae4944a1730c6d5f0eab3442acecf7a30c0a54999b1,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0234.wav,0234.wav,0234,.wav,FC01,control,female,Session1,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,40b6b33c00ac1c3ed10e38415f3a61a523ec98c6e2b56a386eb6fe372d506b29,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0235.wav,0235.wav,0235,.wav,FC01,control,female,Session1,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,c5f8b38a9b4d5dbb66ff799bbb07a01569b4156579729d36bdaa301c78b628df,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0236.wav,0236.wav,0236,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,8fd6eb2fd2d1fdb430629a9eb8a37133c422e3ff3631d32edf30c2c4f6d73487,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0237.wav,0237.wav,0237,.wav,FC01,control,female,Session1,True,,16000.0,1.0,50400.0,3.15,False,False,0.0,e173acf3cae7d2d8c4b4ed4ffa42a18c76f05508825e6c33d5675820e1c6befb,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0238.wav,0238.wav,0238,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,3bd5cbaca636dfe95f791ec34ca11a5fd8fced2ba7f64275a94746012e8c4cbe,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0239.wav,0239.wav,0239,.wav,FC01,control,female,Session1,True,,16000.0,1.0,74400.0,4.65,False,False,0.0,7a792596c3b5f455cd5da3002727964287956afaabc892221794c129351b3016,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0240.wav,0240.wav,0240,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,2f16a96b19b7d3063f75f5bac0a16e101f04aa8d81921583a6a4f72ba7a63823,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0241.wav,0241.wav,0241,.wav,FC01,control,female,Session1,True,,16000.0,1.0,52800.0,3.3,False,False,0.0,73c20a29347e59346eaff839cc604bcc40211c3dd3990cc547dd9d613619747f,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0242.wav,0242.wav,0242,.wav,FC01,control,female,Session1,True,,16000.0,1.0,52800.0,3.3,False,False,0.0,87addfd387292676d67e04df60c62576b44b384978a813861c3f43c1d05ab104,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0243.wav,0243.wav,0243,.wav,FC01,control,female,Session1,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,517dae4ce728a216cb59cd00f3acb04db065fd085080c7786d712402d4bec279,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0244.wav,0244.wav,0244,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,be246790d7da936d4ea3a562ca202843b89d70a021d33c8fbaf1b6ac05252202,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0245.wav,0245.wav,0245,.wav,FC01,control,female,Session1,True,,16000.0,1.0,45600.0,2.85,False,False,0.0,00c1104011f7f2f0de577d1df7f765f098c5c7b64219b4db45b4235037c6e1ad,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0246.wav,0246.wav,0246,.wav,FC01,control,female,Session1,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,2e6e944f1ac9ce4d82d47b117743a7c3ff36c243bc9ee0039370c373aca7b625,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0247.wav,0247.wav,0247,.wav,FC01,control,female,Session1,True,,16000.0,1.0,62400.0,3.9,False,False,0.0,daa61f040c971f78dd5e90ec2279b4b1a6d8cc6af1b3a3fde0b60a9eb7472cc1,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0248.wav,0248.wav,0248,.wav,FC01,control,female,Session1,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,39c0068944beff72e2450d7c99c394e4554fe8cff512002bd4604eccd0d763a2,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0249.wav,0249.wav,0249,.wav,FC01,control,female,Session1,True,,16000.0,1.0,40800.0,2.55,False,False,0.0,90293cdf4a7e41e6ba851f3a3fa8847832638409dd2a2219f374296247baf554,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0250.wav,0250.wav,0250,.wav,FC01,control,female,Session1,True,,16000.0,1.0,48000.0,3.0,False,False,0.0,6ba6450f38b9faa08dca5d5553b55ccec2737239f0a86adc0ad04a2de9abe2bc,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0251.wav,0251.wav,0251,.wav,FC01,control,female,Session1,True,,16000.0,1.0,43200.0,2.7,False,False,0.0,373f5d9e94351433d563832ce275ca2d8555506f2a99a640d5cf17a04cc7e7e8,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0252.wav,0252.wav,0252,.wav,FC01,control,female,Session1,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,70a256fc1b622f3d4b39f7c8cc00580a3bc9a743da28b57832ebe9ba11328551,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0253.wav,0253.wav,0253,.wav,FC01,control,female,Session1,True,,16000.0,1.0,72000.0,4.5,False,False,0.0,f59b88e69c886c0285fd286b69b84db664fe328920216865e0326a4ac708da9d,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0254.wav,0254.wav,0254,.wav,FC01,control,female,Session1,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,2517a7a20110bf812cd5efd0b8aa6851586af9ed053dd976e041df5163b36b36,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0255.wav,0255.wav,0255,.wav,FC01,control,female,Session1,True,,16000.0,1.0,36000.0,2.25,False,False,0.0,740ea3489d09d5c8d78dd940ea69ab1c8b8338c6775d748a4247c81ce5613c04,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC01\Session1\wav_arrayMic\0256.wav,0256.wav,0256,.wav,FC01,control,female,Session1,False,,16000.0,1.0,0.0,0.0,True,True,,ba584a378b11d9e9c98736fd8c256fe1453a84ee4139416d24b07acff424f0fb,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0765.wav,0765.wav,0765,.wav,FC02,control,female,Session3,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,badf80d783cf60b40b5dbf2951520edce82924c2fd8216ede3cbc7f6702ed2f6,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\prompts\0765.txt,True,torn,4,1,True,False
E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0767.wav,0767.wav,0767,.wav,FC02,control,female,Session3,True,,16000.0,1.0,38400.0,2.4,False,False,0.0,badf80d783cf60b40b5dbf2951520edce82924c2fd8216ede3cbc7f6702ed2f6,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\prompts\0767.txt,True,hall,4,1,True,False
E:\AI_Project\TORGO_DATASET\FC\FC03\Session2\wav_arrayMic\.wav,.wav,.wav,,FC03,control,female,Session2,True,,16000.0,1.0,81600.0,5.1,False,False,0.0,273f07e41e1532eb5ec66cc098ade17ad633eccf79df0de4a1398c38ee6a322a,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\M\M01\Session2_3\wav_headMic\0180.wav,0180.wav,0180,.wav,M01,dysarthric,male,Session2_3,False,,16000.0,1.0,2879090.0,179.943125,False,True,0.0,57581b53a384e9c837dfcc73488219385ae0370e9a5927c3ab775f619829c255,E:\AI_Project\TORGO_DATASET\M\M01\Session2_3\prompts\0180.txt,True,hill,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M01\Session2_3\wav_headMic\028.wav,028.wav,028,.wav,M01,dysarthric,male,Session2_3,True,,16000.0,1.0,23829.0,1.4893125,False,False,0.0,db220925898edf43aa7550b19d858ca65d50319e520dd3df8a415cab284f210a,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\M\M02\Session1\wav_arrayMic\0153.wav,0153.wav,0153,.wav,M02,dysarthric,male,Session1,False,,16000.0,1.0,2400.0,0.15,False,True,0.0,4bd1ceec275737377a784c69c763d4b9e0015b35f3590bc4d1f6bcf7edd1fc29,E:\AI_Project\TORGO_DATASET\M\M02\Session1\prompts\0153.txt,True,xxx,3,1,False,False
E:\AI_Project\TORGO_DATASET\M\M03\Session2\wav_arrayMic\0073.wav,0073.wav,0073,.wav,M03,dysarthric,male,Session2,False,,16000.0,1.0,685485.0,42.8428125,False,True,0.0,13c2ccda8fd52b7fa99470938b5733c464366b9d17c57b87227595494685a6e5,E:\AI_Project\TORGO_DATASET\M\M03\Session2\prompts\0073.txt,True,input/images/kitchen.jpg,24,1,False,False
E:\AI_Project\TORGO_DATASET\M\M03\Session2\wav_arrayMic\0094.wavTMP.wav,0094.wavTMP.wav,0094.wavTMP,.wav,M03,dysarthric,male,Session2,True,,16000.0,1.0,134400.0,8.4,False,False,0.0,bc9374b34a6d01aa424b26042da02e29368eecce47e2681b7c0ff99ccee14db4,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\M\M03\Session2\wav_arrayMic\0183.wav,0183.wav,0183,.wav,M03,dysarthric,male,Session2,False,,16000.0,1.0,665945.0,41.6215625,False,True,0.0,c70c735ad4d550f536be6a79c48949964400acde6728f62a8465a8c1d7c39d70,E:\AI_Project\TORGO_DATASET\M\M03\Session2\prompts\0183.txt,True,input/images/story_starters_17.jpg,34,1,False,False
E:\AI_Project\TORGO_DATASET\M\M03\Session2\wav_arrayMic\0331.wav,0331.wav,0331,.wav,M03,dysarthric,male,Session2,False,,16000.0,1.0,659004.0,41.18775,False,True,0.0,9862edec06837fd57c3b2d0305397525149026440e7421eac3361fc791392b9f,E:\AI_Project\TORGO_DATASET\M\M03\Session2\prompts\0331.txt,True,input/images/story_starters_22.jpg,34,1,False,False
E:\AI_Project\TORGO_DATASET\M\M03\Session2\wav_headMic\0027.wav,0027.wav,0027,.wav,M03,dysarthric,male,Session2,False,,16000.0,1.0,690481.0,43.1550625,False,True,0.00023896385273454302,bd499f4371d2de7caf938aeb3ecc2570d8b0329b350c5a564ab811c16d6d54f3,E:\AI_Project\TORGO_DATASET\M\M03\Session2\prompts\0027.txt,True,input/images/story_starters_15.jpg,34,1,False,False
E:\AI_Project\TORGO_DATASET\M\M03\Session2\wav_headMic\0073.wav,0073.wav,0073,.wav,M03,dysarthric,male,Session2,False,,16000.0,1.0,668961.0,41.8100625,False,True,0.0008744904411467933,34759686496452e2a51eafd46ebee8744b350825772d71d0fb93d5d0bde8564e,E:\AI_Project\TORGO_DATASET\M\M03\Session2\prompts\0073.txt,True,input/images/kitchen.jpg,24,1,False,False
E:\AI_Project\TORGO_DATASET\M\M03\Session2\wav_headMic\0183.wav,0183.wav,0183,.wav,M03,dysarthric,male,Session2,False,,16000.0,1.0,657361.0,41.0850625,False,True,2.4339746349418356e-05,0f83ca721f907d55b8cbd6ed15c6487b9582a1691257639972386db01c359b67,E:\AI_Project\TORGO_DATASET\M\M03\Session2\prompts\0183.txt,True,input/images/story_starters_17.jpg,34,1,False,False
E:\AI_Project\TORGO_DATASET\M\M03\Session2\wav_headMic\0331.wav,0331.wav,0331,.wav,M03,dysarthric,male,Session2,False,,16000.0,1.0,647841.0,40.4900625,False,True,0.00024234341451065926,adafd2507658822b3329e08712006c5d870bc916d388e93e345cadeda7048810,E:\AI_Project\TORGO_DATASET\M\M03\Session2\prompts\0331.txt,True,input/images/story_starters_22.jpg,34,1,False,False
E:\AI_Project\TORGO_DATASET\M\M04\Session2\wav_arrayMic\.wav,.wav,.wav,,M04,dysarthric,male,Session2,True,,16000.0,1.0,33600.0,2.1,False,False,0.0,447b47949c91620128713e2390912cf3f889f79c68c635a6d116b972fdc47cb2,,False,,0,0,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0303.wav,0303.wav,0303,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,686.0,0.042875,False,True,0.0,c16f705c37d1f73e708ae85354a4ae0304441bcea347954ac7dab1dc33d24a55,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0303.txt,True,he took me out one day.,23,6,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0330.wav,0330.wav,0330,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,150.0,0.009375,False,True,0.0,d5298a0d35a6fa9f88df76ad1b305702c4c827c551cd17ee2bb03dd3416e71ba,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0330.txt,True,then we'd really have someplace to go.,38,7,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0331.wav,0331.wav,0331,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,955.0,0.0596875,False,True,0.0,d47759381f8b64389d4d25b5d1b11b498f9862c04ebd96d6df737e9735e52e15,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0331.txt,True,walk,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0332.wav,0332.wav,0332,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,156.0,0.00975,False,True,0.0,6960aa0c412ad1c30665a62742a25d87939d72a473901af9dd36d348ebd13626,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0332.txt,True,dice,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0333.wav,0333.wav,0333,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,939.0,0.0586875,False,True,0.0,c5e63418ac13402138e2d52a205194abbab2ad5f29a8495fb100662c503c91ef,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0333.txt,True,liquor,6,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0334.wav,0334.wav,0334,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,155.0,0.0096875,False,True,0.0,7b79cdcbc4bc94d6d48eeaed1e254ae97843c2863bd9c375c698c0224dfc1457,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0334.txt,True,meat,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0335.wav,0335.wav,0335,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,667.0,0.0416875,False,True,0.0,d3df800af1d263b60f03a757fc81e0de2c5aab8dd3ca5976a47b0c47fcaf3862,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0335.txt,True,sicker,6,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0336.wav,0336.wav,0336,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,150.0,0.009375,False,True,0.0,f2962692dec35feb2571727c498beed490e1499d07c8feee3ff3881c1a9a8c3a,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0336.txt,True,rest,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0337.wav,0337.wav,0337,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,155.0,0.0096875,False,True,0.0,2eb5204af180b24a8a9ad4287daba28362b14ca2fd085a146b214908c996acc9,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0337.txt,True,hand,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0338.wav,0338.wav,0338,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,422.0,0.026375,False,True,0.0,a22f3bf95e6e5141f7ba330e6fc87c572399be8b8b9250a8f99486f679694efc,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0338.txt,True,sheet,5,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0339.wav,0339.wav,0339,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,421.0,0.0263125,False,True,0.0,7f1941539b9b66e372f3e75b7d4e66c1d87e5cd27c48691db445da0763861590,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0339.txt,True,tin,3,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0340.wav,0340.wav,0340,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,156.0,0.00975,False,True,0.0,b4b42c5484b22241301a2ca7169de694fc81f12dacdfb5d1e0060f3cf6a57f63,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0340.txt,True,nice,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0341.wav,0341.wav,0341,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,417.0,0.0260625,False,True,0.0,23f41dcd8cdd6d26d45956e5c5c2b7e12b0a30fe902b586a3d9dc297b1ab675b,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0341.txt,True,nod,3,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0342.wav,0342.wav,0342,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,1206.0,0.075375,False,True,0.0,7e017744100574a5bebedbe5c960ad1d4a981127245dc646fad05de62312f2c8,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0342.txt,True,flicker,7,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0343.wav,0343.wav,0343,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,151.0,0.0094375,False,True,0.0,e61d4387fa9075aae2a9825f8c7088ea671c61df65c64a06fd1238f3cd5ef6a6,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0343.txt,True,[relax your mouth in its normal position],41,7,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0344.wav,0344.wav,0344,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,151.0,0.0094375,False,True,0.0,2449e156e68577ab5d71b36f98130cfa00c58ca62e50569454254156247b8209,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0344.txt,True,neat,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0346.wav,0346.wav,0346,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,134.0,0.008375,False,True,0.0,f10849802df5a591bfe65d6b8efcaae6e000d2cd232371daad15dbf73343713e,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0346.txt,True,people who value themselves are life's winners.,47,7,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0347.wav,0347.wav,0347,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,151.0,0.0094375,False,True,0.0,338b744e0f09e81c1ea062e692bdf5de055860bf52d34e33c94a426de6e788dd,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0347.txt,True,travel is about the only leisure we have.,41,8,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0348.wav,0348.wav,0348,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,405.0,0.0253125,False,True,0.0,f88f38ef096740366368ec66fad1f5a8e0cfde09a79789fd0d45ae93bad510d5,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0348.txt,True,"this is a good place, though small.",35,7,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0349.wav,0349.wav,0349,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,137.0,0.0085625,False,True,0.0,b8f28702ad30a2badb95f7a31deec36f5dd3b84499d2e717ea2e6a7baea3ef50,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0349.txt,True,please open the window quickly.,31,5,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0350.wav,0350.wav,0350,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,155.0,0.0096875,False,True,0.0,dd5f390a841bd8edf8367d36c02789a677175d441334ef42de7d30fce9fad11b,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0350.txt,True,lock,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0351.wav,0351.wav,0351,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,423.0,0.0264375,False,True,0.0,70e0736d619abdd8fb0db2d65571878e9eda6b9ca8631ecfa6cf62f53ee6d850,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0351.txt,True,left,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0352.wav,0352.wav,0352,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,421.0,0.0263125,False,True,0.0,62c3b66a5f83490c5fbc82443b947709411ecd5afd718aad755bec7bd398d5f4,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0352.txt,True,bread,5,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0353.wav,0353.wav,0353,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,132.0,0.00825,False,True,0.0,372495e6e19c3edab80a8aeae02e09cc32ac72fddf2457d7e42275470e581e7d,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0353.txt,True,you want him to do well.,24,6,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0354.wav,0354.wav,0354,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,151.0,0.0094375,False,True,0.0,4875f4b43cde0b67c561bea90df14b92e7a88d511fe003acfa7c012cc9287e41,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0354.txt,True,rock,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0355.wav,0355.wav,0355,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,955.0,0.0596875,False,True,0.0,27f78e7e13c18b88a492cdfb937c88d8ef375111b35394500f201e1bf5c5b9ab,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0355.txt,True,four,4,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0356.wav,0356.wav,0356,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,134.0,0.008375,False,True,0.0,7da8edcd2cc69bb9afedfbd9aebc15ce5c018f0e6ac88cc9642d2e89f64b4de4,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0356.txt,True,input/images/story_starters_26.jpg,34,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0357.wav,0357.wav,0357,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,134.0,0.008375,False,True,0.0,62a63b7fef8e1049cab8b78fff9b6af5ec164ca0fb3ab7a3285e72369f033903,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0357.txt,True,help greg to pick a peck of potatoes.,37,8,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0358.wav,0358.wav,0358,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,151.0,0.0094375,False,True,0.0,de86c408a31e13d9b761e0c4313f0bff44044ade3273fcb2b24066a98d7ac6dc,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0358.txt,True,shoot,5,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0359.wav,0359.wav,0359,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,155.0,0.0096875,False,True,0.0,062e8c717bde8aa0602f0f53cbf96d72d9bb99ad43a7ee6fcb44b3552743fe3f,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0359.txt,True,two,3,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0360.wav,0360.wav,0360,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,155.0,0.0096875,False,True,0.0,7d4933f419d89a7781b1df5e35c80290aa5b8960f5afd0b18e1eb45334fda9a1,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0360.txt,True,shell,5,1,False,False
E:\AI_Project\TORGO_DATASET\M\M05\Session2\wav_headMic\0361.wav,0361.wav,0361,.wav,M05,dysarthric,male,Session2,False,,16000.0,1.0,151.0,0.0094375,False,True,0.0,2a7a5c2c67c0320ee441a8ce509244e1c96e73e0cac50d4d3c32873f5b6dbefd,E:\AI_Project\TORGO_DATASET\M\M05\Session2\prompts\0361.txt,True,most young rise early every morning.,36,6,False,False
E:\AI_Project\TORGO_DATASET\MC\MC01\Session2\wav_headMic\0009.wav,0009.wav,0009,.wav,MC01,control,male,Session2,True,,16000.0,1.0,79011.0,4.9381875,False,False,0.0,cdd5c66194ae610ecda918d51bce06b4189f150c83e2e428db625152c3200798,,False,,0,0,False,False
